"""siteid""","""sitename""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
51,大寮,1,二氧化硫,SO2,ppb,2024-01-01,2.9
50,鳳山,143,小時風速值,WS_HR,m/sec,2024-01-01,0.6
50,鳳山,38,相對濕度,RH,%,2024-01-01,65
50,鳳山,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,46.9
50,鳳山,31,甲烷,CH4,ppm,2024-01-01,2.29
50,鳳山,14,溫度,AMB_TEMP,℃,2024-01-01,21.8
50,鳳山,10,風速,WIND_SPEED,m/sec,2024-01-01,0.8
50,鳳山,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.22
50,鳳山,8,總碳氫化物,THC,ppm,2024-01-01,2.52
50,鳳山,7,二氧化氮,NO2,ppb,2024-01-01,23.1
50,鳳山,6,一氧化氮,NO,ppb,2024-01-01,3.3
50,鳳山,5,氮氧化物,NOx,ppb,2024-01-01,26.5
50,鳳山,4,懸浮微粒,PM10,μg/m3,2024-01-01,80
50,鳳山,3,臭氧,O3,ppb,2024-01-01,27.6
50,鳳山,2,一氧化碳,CO,ppm,2024-01-01,0.75
50,鳳山,1,二氧化硫,SO2,ppb,2024-01-01,2.7
49,仁武,143,小時風速值,WS_HR,m/sec,2024-01-01,1.8
49,仁武,38,相對濕度,RH,%,2024-01-01,73
49,仁武,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,45.8
49,仁武,31,甲烷,CH4,ppm,2024-01-01,2.2
49,仁武,14,溫度,AMB_TEMP,℃,2024-01-01,20.4
49,仁武,10,風速,WIND_SPEED,m/sec,2024-01-01,1.9
49,仁武,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.16
49,仁武,8,總碳氫化物,THC,ppm,2024-01-01,2.37
49,仁武,7,二氧化氮,NO2,ppb,2024-01-01,17.2
49,仁武,6,一氧化氮,NO,ppb,2024-01-01,1.9
49,仁武,5,氮氧化物,NOx,ppb,2024-01-01,19.2
49,仁武,4,懸浮微粒,PM10,μg/m3,2024-01-01,67
49,仁武,3,臭氧,O3,ppb,2024-01-01,33.6
49,仁武,2,一氧化碳,CO,ppm,2024-01-01,0.54
49,仁武,1,二氧化硫,SO2,ppb,2024-01-01,1.7
48,橋頭,143,小時風速值,WS_HR,m/sec,2024-01-01,1.8
48,橋頭,38,相對濕度,RH,%,2024-01-01,69
48,橋頭,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,46.5
48,橋頭,31,甲烷,CH4,ppm,2024-01-01,2.2
48,橋頭,14,溫度,AMB_TEMP,℃,2024-01-01,20.8
48,橋頭,10,風速,WIND_SPEED,m/sec,2024-01-01,2
48,橋頭,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.1
48,橋頭,8,總碳氫化物,THC,ppm,2024-01-01,2.29
48,橋頭,7,二氧化氮,NO2,ppb,2024-01-01,13.9
48,橋頭,6,一氧化氮,NO,ppb,2024-01-01,1.2
48,橋頭,5,氮氧化物,NOx,ppb,2024-01-01,15.2
48,橋頭,4,懸浮微粒,PM10,μg/m3,2024-01-01,71
48,橋頭,3,臭氧,O3,ppb,2024-01-01,36.3
48,橋頭,2,一氧化碳,CO,ppm,2024-01-01,0.51
48,橋頭,1,二氧化硫,SO2,ppb,2024-01-01,1.7
47,美濃,143,小時風速值,WS_HR,m/sec,2024-01-01,0.5
47,美濃,38,相對濕度,RH,%,2024-01-01,84
47,美濃,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,42.8
47,美濃,14,溫度,AMB_TEMP,℃,2024-01-01,21
47,美濃,10,風速,WIND_SPEED,m/sec,2024-01-01,0.7
47,美濃,7,二氧化氮,NO2,ppb,2024-01-01,7.7
47,美濃,6,一氧化氮,NO,ppb,2024-01-01,0.9
47,美濃,5,氮氧化物,NOx,ppb,2024-01-01,8.7
47,美濃,4,懸浮微粒,PM10,μg/m3,2024-01-01,66
47,美濃,3,臭氧,O3,ppb,2024-01-01,32.1
47,美濃,2,一氧化碳,CO,ppm,2024-01-01,0.46
47,美濃,1,二氧化硫,SO2,ppb,2024-01-01,0.9
46,臺南,143,小時風速值,WS_HR,m/sec,2024-01-01,2.4
46,臺南,38,相對濕度,RH,%,2024-01-01,70
46,臺南,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,41.8
46,臺南,31,甲烷,CH4,ppm,2024-01-01,2.17
46,臺南,14,溫度,AMB_TEMP,℃,2024-01-01,19.6
46,臺南,10,風速,WIND_SPEED,m/sec,2024-01-01,2.7
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.07
46,臺南,8,總碳氫化物,THC,ppm,2024-01-01,2.24
46,臺南,7,二氧化氮,NO2,ppb,2024-01-01,12
46,臺南,6,一氧化氮,NO,ppb,2024-01-01,1
46,臺南,5,氮氧化物,NOx,ppb,2024-01-01,13.1
46,臺南,4,懸浮微粒,PM10,μg/m3,2024-01-01,70
46,臺南,3,臭氧,O3,ppb,2024-01-01,39.7
46,臺南,2,一氧化碳,CO,ppm,2024-01-01,0.48
46,臺南,1,二氧化硫,SO2,ppb,2024-01-01,1.7
45,安南,143,小時風速值,WS_HR,m/sec,2024-01-01,2
45,安南,38,相對濕度,RH,%,2024-01-01,63
45,安南,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,38.7
45,安南,31,甲烷,CH4,ppm,2024-01-01,2.2
45,安南,14,溫度,AMB_TEMP,℃,2024-01-01,19.3
45,安南,10,風速,WIND_SPEED,m/sec,2024-01-01,2.3
45,安南,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.03
45,安南,8,總碳氫化物,THC,ppm,2024-01-01,2.23
45,安南,7,二氧化氮,NO2,ppb,2024-01-01,9.8
45,安南,6,一氧化氮,NO,ppb,2024-01-01,0.7
45,安南,5,氮氧化物,NOx,ppb,2024-01-01,10.6
45,安南,4,懸浮微粒,PM10,μg/m3,2024-01-01,69
45,安南,3,臭氧,O3,ppb,2024-01-01,39.2
45,安南,2,一氧化碳,CO,ppm,2024-01-01,0.48
45,安南,1,二氧化硫,SO2,ppb,2024-01-01,1.2
44,善化,143,小時風速值,WS_HR,m/sec,2024-01-01,2.8
44,善化,38,相對濕度,RH,%,2024-01-01,71
44,善化,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,35.1
44,善化,14,溫度,AMB_TEMP,℃,2024-01-01,18.9
44,善化,10,風速,WIND_SPEED,m/sec,2024-01-01,2.9
44,善化,7,二氧化氮,NO2,ppb,2024-01-01,9.7
44,善化,6,一氧化氮,NO,ppb,2024-01-01,1.1
44,善化,5,氮氧化物,NOx,ppb,2024-01-01,10.9
44,善化,4,懸浮微粒,PM10,μg/m3,2024-01-01,61
44,善化,3,臭氧,O3,ppb,2024-01-01,38.6
44,善化,2,一氧化碳,CO,ppm,2024-01-01,0.41
44,善化,1,二氧化硫,SO2,ppb,2024-01-01,1.8
43,新營,143,小時風速值,WS_HR,m/sec,2024-01-01,2.3
43,新營,38,相對濕度,RH,%,2024-01-01,65
43,新營,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,31.2
43,新營,31,甲烷,CH4,ppm,2024-01-01,2.25
43,新營,14,溫度,AMB_TEMP,℃,2024-01-01,18.9
43,新營,10,風速,WIND_SPEED,m/sec,2024-01-01,2.4
43,新營,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.05
43,新營,8,總碳氫化物,THC,ppm,2024-01-01,2.29
43,新營,7,二氧化氮,NO2,ppb,2024-01-01,9.7
43,新營,6,一氧化氮,NO,ppb,2024-01-01,0.8
43,新營,5,氮氧化物,NOx,ppb,2024-01-01,10.5
43,新營,4,懸浮微粒,PM10,μg/m3,2024-01-01,62
43,新營,3,臭氧,O3,ppb,2024-01-01,40.7
43,新營,2,一氧化碳,CO,ppm,2024-01-01,0.43
43,新營,1,二氧化硫,SO2,ppb,2024-01-01,2.4
42,嘉義,143,小時風速值,WS_HR,m/sec,2024-01-01,2.4
42,嘉義,38,相對濕度,RH,%,2024-01-01,63
42,嘉義,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,33.3
42,嘉義,31,甲烷,CH4,ppm,2024-01-01,2.11
42,嘉義,14,溫度,AMB_TEMP,℃,2024-01-01,19
42,嘉義,10,風速,WIND_SPEED,m/sec,2024-01-01,2.5
42,嘉義,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.06
42,嘉義,8,總碳氫化物,THC,ppm,2024-01-01,2.18
42,嘉義,7,二氧化氮,NO2,ppb,2024-01-01,10
42,嘉義,6,一氧化氮,NO,ppb,2024-01-01,1.3
42,嘉義,5,氮氧化物,NOx,ppb,2024-01-01,11.4
42,嘉義,4,懸浮微粒,PM10,μg/m3,2024-01-01,62
42,嘉義,3,臭氧,O3,ppb,2024-01-01,38.6
42,嘉義,2,一氧化碳,CO,ppm,2024-01-01,0.47
42,嘉義,1,二氧化硫,SO2,ppb,2024-01-01,2.1
41,臺西,143,小時風速值,WS_HR,m/sec,2024-01-01,7.3
41,臺西,38,相對濕度,RH,%,2024-01-01,72
41,臺西,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,27.5
41,臺西,31,甲烷,CH4,ppm,2024-01-01,2.09
41,臺西,14,溫度,AMB_TEMP,℃,2024-01-01,18.4
41,臺西,10,風速,WIND_SPEED,m/sec,2024-01-01,7.6
41,臺西,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.04
41,臺西,8,總碳氫化物,THC,ppm,2024-01-01,2.13
41,臺西,7,二氧化氮,NO2,ppb,2024-01-01,4.9
41,臺西,6,一氧化氮,NO,ppb,2024-01-01,0.8
41,臺西,5,氮氧化物,NOx,ppb,2024-01-01,5.9
41,臺西,4,懸浮微粒,PM10,μg/m3,2024-01-01,59
41,臺西,3,臭氧,O3,ppb,2024-01-01,47
41,臺西,2,一氧化碳,CO,ppm,2024-01-01,0.37
41,臺西,1,二氧化硫,SO2,ppb,2024-01-01,1.4
40,朴子,143,小時風速值,WS_HR,m/sec,2024-01-01,1.4
40,朴子,38,相對濕度,RH,%,2024-01-01,64
40,朴子,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,34.5
40,朴子,14,溫度,AMB_TEMP,℃,2024-01-01,18.3
40,朴子,10,風速,WIND_SPEED,m/sec,2024-01-01,1.9
40,朴子,7,二氧化氮,NO2,ppb,2024-01-01,8.3
40,朴子,6,一氧化氮,NO,ppb,2024-01-01,0.2
40,朴子,5,氮氧化物,NOx,ppb,2024-01-01,8.6
40,朴子,4,懸浮微粒,PM10,μg/m3,2024-01-01,66
40,朴子,3,臭氧,O3,ppb,2024-01-01,39.9
40,朴子,2,一氧化碳,CO,ppm,2024-01-01,0.44
40,朴子,1,二氧化硫,SO2,ppb,2024-01-01,2.8
39,新港,143,小時風速值,WS_HR,m/sec,2024-01-01,2.7
39,新港,38,相對濕度,RH,%,2024-01-01,64
39,新港,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,34.7
39,新港,14,溫度,AMB_TEMP,℃,2024-01-01,18.3
39,新港,10,風速,WIND_SPEED,m/sec,2024-01-01,3.1
39,新港,7,二氧化氮,NO2,ppb,2024-01-01,8.4
39,新港,6,一氧化氮,NO,ppb,2024-01-01,1.4
39,新港,5,氮氧化物,NOx,ppb,2024-01-01,10
39,新港,4,懸浮微粒,PM10,μg/m3,2024-01-01,64
39,新港,3,臭氧,O3,ppb,2024-01-01,43.4
39,新港,2,一氧化碳,CO,ppm,2024-01-01,0.4
39,新港,1,二氧化硫,SO2,ppb,2024-01-01,1.2
38,崙背,143,小時風速值,WS_HR,m/sec,2024-01-01,1.5
38,崙背,38,相對濕度,RH,%,2024-01-01,63
38,崙背,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,35.6
38,崙背,31,甲烷,CH4,ppm,2024-01-01,2.14
38,崙背,14,溫度,AMB_TEMP,℃,2024-01-01,18.6
38,崙背,10,風速,WIND_SPEED,m/sec,2024-01-01,2
38,崙背,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.05
38,崙背,8,總碳氫化物,THC,ppm,2024-01-01,2.19
38,崙背,7,二氧化氮,NO2,ppb,2024-01-01,7.5
38,崙背,6,一氧化氮,NO,ppb,2024-01-01,1
38,崙背,5,氮氧化物,NOx,ppb,2024-01-01,8.5
38,崙背,4,懸浮微粒,PM10,μg/m3,2024-01-01,64
38,崙背,3,臭氧,O3,ppb,2024-01-01,41.7
38,崙背,2,一氧化碳,CO,ppm,2024-01-01,0.4
38,崙背,1,二氧化硫,SO2,ppb,2024-01-01,1.3
37,斗六,143,小時風速值,WS_HR,m/sec,2024-01-01,1.4
37,斗六,38,相對濕度,RH,%,2024-01-01,58
37,斗六,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,32.6
37,斗六,31,甲烷,CH4,ppm,2024-01-01,2.09
37,斗六,14,溫度,AMB_TEMP,℃,2024-01-01,18.9
37,斗六,10,風速,WIND_SPEED,m/sec,2024-01-01,1.6
37,斗六,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.06
37,斗六,8,總碳氫化物,THC,ppm,2024-01-01,2.15
37,斗六,7,二氧化氮,NO2,ppb,2024-01-01,7.7
37,斗六,6,一氧化氮,NO,ppb,2024-01-01,1.1
37,斗六,5,氮氧化物,NOx,ppb,2024-01-01,8.9
37,斗六,4,懸浮微粒,PM10,μg/m3,2024-01-01,59
37,斗六,3,臭氧,O3,ppb,2024-01-01,40.4
37,斗六,2,一氧化碳,CO,ppm,2024-01-01,0.41
37,斗六,1,二氧化硫,SO2,ppb,2024-01-01,1.2
36,南投,143,小時風速值,WS_HR,m/sec,2024-01-01,1
36,南投,38,相對濕度,RH,%,2024-01-01,60
36,南投,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,28.2
36,南投,31,甲烷,CH4,ppm,2024-01-01,2.09
36,南投,14,溫度,AMB_TEMP,℃,2024-01-01,19.1
36,南投,10,風速,WIND_SPEED,m/sec,2024-01-01,1.3
36,南投,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.07
36,南投,8,總碳氫化物,THC,ppm,2024-01-01,2.16
36,南投,7,二氧化氮,NO2,ppb,2024-01-01,9.2
36,南投,6,一氧化氮,NO,ppb,2024-01-01,2.1
36,南投,5,氮氧化物,NOx,ppb,2024-01-01,11.4
36,南投,4,懸浮微粒,PM10,μg/m3,2024-01-01,46
36,南投,3,臭氧,O3,ppb,2024-01-01,36.2
36,南投,2,一氧化碳,CO,ppm,2024-01-01,0.42
36,南投,1,二氧化硫,SO2,ppb,2024-01-01,0.9
35,二林,143,小時風速值,WS_HR,m/sec,2024-01-01,4.4
35,二林,38,相對濕度,RH,%,2024-01-01,64
35,二林,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,30.9
35,二林,31,甲烷,CH4,ppm,2024-01-01,2.02
35,二林,14,溫度,AMB_TEMP,℃,2024-01-01,18.2
35,二林,10,風速,WIND_SPEED,m/sec,2024-01-01,4.6
35,二林,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.04
35,二林,8,總碳氫化物,THC,ppm,2024-01-01,2.06
35,二林,7,二氧化氮,NO2,ppb,2024-01-01,7.3
35,二林,6,一氧化氮,NO,ppb,2024-01-01,1
35,二林,5,氮氧化物,NOx,ppb,2024-01-01,8.4
35,二林,4,懸浮微粒,PM10,μg/m3,2024-01-01,65
35,二林,3,臭氧,O3,ppb,2024-01-01,45.2
35,二林,2,一氧化碳,CO,ppm,2024-01-01,0.41
35,二林,1,二氧化硫,SO2,ppb,2024-01-01,2
34,線西,143,小時風速值,WS_HR,m/sec,2024-01-01,6.2
34,線西,38,相對濕度,RH,%,2024-01-01,65
34,線西,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,27.5
34,線西,31,甲烷,CH4,ppm,2024-01-01,2.04
34,線西,14,溫度,AMB_TEMP,℃,2024-01-01,18
34,線西,10,風速,WIND_SPEED,m/sec,2024-01-01,6.3
34,線西,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.03
34,線西,8,總碳氫化物,THC,ppm,2024-01-01,2.09
34,線西,7,二氧化氮,NO2,ppb,2024-01-01,9.1
34,線西,6,一氧化氮,NO,ppb,2024-01-01,1.1
34,線西,5,氮氧化物,NOx,ppb,2024-01-01,10.2
34,線西,4,懸浮微粒,PM10,μg/m3,2024-01-01,57
34,線西,3,臭氧,O3,ppb,2024-01-01,38.2
34,線西,2,一氧化碳,CO,ppm,2024-01-01,0.43
34,線西,1,二氧化硫,SO2,ppb,2024-01-01,2.2
33,彰化,143,小時風速值,WS_HR,m/sec,2024-01-01,2.6
33,彰化,38,相對濕度,RH,%,2024-01-01,59
33,彰化,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,24.7
33,彰化,31,甲烷,CH4,ppm,2024-01-01,2.12
33,彰化,14,溫度,AMB_TEMP,℃,2024-01-01,19.4
33,彰化,10,風速,WIND_SPEED,m/sec,2024-01-01,2.9
33,彰化,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.05
33,彰化,8,總碳氫化物,THC,ppm,2024-01-01,2.17
33,彰化,7,二氧化氮,NO2,ppb,2024-01-01,8.1
33,彰化,6,一氧化氮,NO,ppb,2024-01-01,1.2
33,彰化,5,氮氧化物,NOx,ppb,2024-01-01,9.4
33,彰化,4,懸浮微粒,PM10,μg/m3,2024-01-01,49
33,彰化,3,臭氧,O3,ppb,2024-01-01,44.1
33,彰化,2,一氧化碳,CO,ppm,2024-01-01,0.4
33,彰化,1,二氧化硫,SO2,ppb,2024-01-01,1.1
32,西屯,143,小時風速值,WS_HR,m/sec,2024-01-01,3.6
32,西屯,38,相對濕度,RH,%,2024-01-01,70
32,西屯,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,29.8
32,西屯,31,甲烷,CH4,ppm,2024-01-01,2.06
32,西屯,14,溫度,AMB_TEMP,℃,2024-01-01,17.8
32,西屯,10,風速,WIND_SPEED,m/sec,2024-01-01,3.9
32,西屯,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.02
32,西屯,8,總碳氫化物,THC,ppm,2024-01-01,2.09
32,西屯,7,二氧化氮,NO2,ppb,2024-01-01,4.7
32,西屯,6,一氧化氮,NO,ppb,2024-01-01,0.8
32,西屯,5,氮氧化物,NOx,ppb,2024-01-01,5.6
32,西屯,4,懸浮微粒,PM10,μg/m3,2024-01-01,42
32,西屯,3,臭氧,O3,ppb,2024-01-01,45
32,西屯,2,一氧化碳,CO,ppm,2024-01-01,0.36
32,西屯,1,二氧化硫,SO2,ppb,2024-01-01,1.1
31,忠明,143,小時風速值,WS_HR,m/sec,2024-01-01,1.5
31,忠明,38,相對濕度,RH,%,2024-01-01,63
31,忠明,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,28
31,忠明,31,甲烷,CH4,ppm,2024-01-01,2.1
31,忠明,14,溫度,AMB_TEMP,℃,2024-01-01,18.8
31,忠明,10,風速,WIND_SPEED,m/sec,2024-01-01,2
31,忠明,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.04
31,忠明,8,總碳氫化物,THC,ppm,2024-01-01,2.14
31,忠明,7,二氧化氮,NO2,ppb,2024-01-01,7.4
31,忠明,6,一氧化氮,NO,ppb,2024-01-01,1.2
31,忠明,5,氮氧化物,NOx,ppb,2024-01-01,8.7
31,忠明,4,懸浮微粒,PM10,μg/m3,2024-01-01,43
31,忠明,3,臭氧,O3,ppb,2024-01-01,41.1
31,忠明,2,一氧化碳,CO,ppm,2024-01-01,0.4
31,忠明,1,二氧化硫,SO2,ppb,2024-01-01,1.2
30,大里,143,小時風速值,WS_HR,m/sec,2024-01-01,1.6
30,大里,38,相對濕度,RH,%,2024-01-01,61
30,大里,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,27
30,大里,31,甲烷,CH4,ppm,2024-01-01,2.13
30,大里,14,溫度,AMB_TEMP,℃,2024-01-01,19.4
30,大里,10,風速,WIND_SPEED,m/sec,2024-01-01,1.9
30,大里,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.05
30,大里,8,總碳氫化物,THC,ppm,2024-01-01,2.18
30,大里,7,二氧化氮,NO2,ppb,2024-01-01,15.6
30,大里,6,一氧化氮,NO,ppb,2024-01-01,0.7
30,大里,5,氮氧化物,NOx,ppb,2024-01-01,16.4
30,大里,4,懸浮微粒,PM10,μg/m3,2024-01-01,38
30,大里,3,臭氧,O3,ppb,2024-01-01,37.1
30,大里,2,一氧化碳,CO,ppm,2024-01-01,0.42
30,大里,1,二氧化硫,SO2,ppb,2024-01-01,1.4
29,沙鹿,143,小時風速值,WS_HR,m/sec,2024-01-01,0.6
29,沙鹿,38,相對濕度,RH,%,2024-01-01,60
29,沙鹿,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,27.7
29,沙鹿,14,溫度,AMB_TEMP,℃,2024-01-01,18
29,沙鹿,10,風速,WIND_SPEED,m/sec,2024-01-01,4.7
29,沙鹿,7,二氧化氮,NO2,ppb,2024-01-01,5.2
29,沙鹿,6,一氧化氮,NO,ppb,2024-01-01,0.8
29,沙鹿,5,氮氧化物,NOx,ppb,2024-01-01,6.1
29,沙鹿,4,懸浮微粒,PM10,μg/m3,2024-01-01,51
29,沙鹿,3,臭氧,O3,ppb,2024-01-01,47.3
29,沙鹿,2,一氧化碳,CO,ppm,2024-01-01,0.33
29,沙鹿,1,二氧化硫,SO2,ppb,2024-01-01,1.2
28,豐原,143,小時風速值,WS_HR,m/sec,2024-01-01,1.8
28,豐原,38,相對濕度,RH,%,2024-01-01,66
28,豐原,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,26.8
28,豐原,31,甲烷,CH4,ppm,2024-01-01,2.06
28,豐原,14,溫度,AMB_TEMP,℃,2024-01-01,17.6
28,豐原,10,風速,WIND_SPEED,m/sec,2024-01-01,2
28,豐原,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.03
28,豐原,8,總碳氫化物,THC,ppm,2024-01-01,2.1
28,豐原,7,二氧化氮,NO2,ppb,2024-01-01,3.9
28,豐原,6,一氧化氮,NO,ppb,2024-01-01,0.5
28,豐原,5,氮氧化物,NOx,ppb,2024-01-01,4.4
28,豐原,4,懸浮微粒,PM10,μg/m3,2024-01-01,35
28,豐原,3,臭氧,O3,ppb,2024-01-01,39.7
28,豐原,2,一氧化碳,CO,ppm,2024-01-01,0.38
28,豐原,1,二氧化硫,SO2,ppb,2024-01-01,1.7
27,三義,143,小時風速值,WS_HR,m/sec,2024-01-01,5.4
27,三義,38,相對濕度,RH,%,2024-01-01,79
27,三義,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,22.7
27,三義,32,降雨強度,RAIN_INT,㎜,2024-01-01,0
27,三義,14,溫度,AMB_TEMP,℃,2024-01-01,14.5
27,三義,10,風速,WIND_SPEED,m/sec,2024-01-01,5.6
27,三義,7,二氧化氮,NO2,ppb,2024-01-01,3
27,三義,6,一氧化氮,NO,ppb,2024-01-01,0.1
27,三義,5,氮氧化物,NOx,ppb,2024-01-01,3.2
27,三義,4,懸浮微粒,PM10,μg/m3,2024-01-01,36
27,三義,3,臭氧,O3,ppb,2024-01-01,45.5
27,三義,2,一氧化碳,CO,ppm,2024-01-01,0.35
27,三義,1,二氧化硫,SO2,ppb,2024-01-01,1
26,苗栗,143,小時風速值,WS_HR,m/sec,2024-01-01,3.5
26,苗栗,38,相對濕度,RH,%,2024-01-01,59
26,苗栗,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,24.8
26,苗栗,14,溫度,AMB_TEMP,℃,2024-01-01,17.4
26,苗栗,10,風速,WIND_SPEED,m/sec,2024-01-01,3.8
26,苗栗,7,二氧化氮,NO2,ppb,2024-01-01,6.1
26,苗栗,6,一氧化氮,NO,ppb,2024-01-01,1.3
26,苗栗,5,氮氧化物,NOx,ppb,2024-01-01,7.5
26,苗栗,4,懸浮微粒,PM10,μg/m3,2024-01-01,46
26,苗栗,3,臭氧,O3,ppb,2024-01-01,43.4
26,苗栗,2,一氧化碳,CO,ppm,2024-01-01,0.34
26,苗栗,1,二氧化硫,SO2,ppb,2024-01-01,2.3
25,頭份,143,小時風速值,WS_HR,m/sec,2024-01-01,2
25,頭份,38,相對濕度,RH,%,2024-01-01,63
25,頭份,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,28.2
25,頭份,31,甲烷,CH4,ppm,2024-01-01,2.04
25,頭份,14,溫度,AMB_TEMP,℃,2024-01-01,18
25,頭份,10,風速,WIND_SPEED,m/sec,2024-01-01,2.6
25,頭份,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.05
25,頭份,8,總碳氫化物,THC,ppm,2024-01-01,2.1
25,頭份,7,二氧化氮,NO2,ppb,2024-01-01,7.4
25,頭份,6,一氧化氮,NO,ppb,2024-01-01,1.5
25,頭份,5,氮氧化物,NOx,ppb,2024-01-01,8.9
25,頭份,4,懸浮微粒,PM10,μg/m3,2024-01-01,49
25,頭份,3,臭氧,O3,ppb,2024-01-01,44.6
25,頭份,2,一氧化碳,CO,ppm,2024-01-01,0.37
25,頭份,1,二氧化硫,SO2,ppb,2024-01-01,1.6
24,新竹,143,小時風速值,WS_HR,m/sec,2024-01-01,3
24,新竹,38,相對濕度,RH,%,2024-01-01,66
24,新竹,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,28.3
24,新竹,31,甲烷,CH4,ppm,2024-01-01,2.06
24,新竹,14,溫度,AMB_TEMP,℃,2024-01-01,17.7
24,新竹,10,風速,WIND_SPEED,m/sec,2024-01-01,3.4
24,新竹,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-01,0.06
24,新竹,8,總碳氫化物,THC,ppm,2024-01-01,2.12
24,新竹,7,二氧化氮,NO2,ppb,2024-01-01,8.3
24,新竹,6,一氧化氮,NO,ppb,2024-01-01,0.5
24,新竹,5,氮氧化物,NOx,ppb,2024-01-01,8.9
24,新竹,4,懸浮微粒,PM10,μg/m3,2024-01-01,42
24,新竹,3,臭氧,O3,ppb,2024-01-01,43.8
24,新竹,2,一氧化碳,CO,ppm,2024-01-01,0.39
24,新竹,1,二氧化硫,SO2,ppb,2024-01-01,1.9
23,竹東,143,小時風速值,WS_HR,m/sec,2024-01-01,2.4
23,竹東,38,相對濕度,RH,%,2024-01-01,69
23,竹東,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,27.4
23,竹東,14,溫度,AMB_TEMP,℃,2024-01-01,16.7
23,竹東,10,風速,WIND_SPEED,m/sec,2024-01-01,2.6
23,竹東,7,二氧化氮,NO2,ppb,2024-01-01,3.4
23,竹東,6,一氧化氮,NO,ppb,2024-01-01,0.8
23,竹東,5,氮氧化物,NOx,ppb,2024-01-01,4.3
23,竹東,4,懸浮微粒,PM10,μg/m3,2024-01-01,42
23,竹東,3,臭氧,O3,ppb,2024-01-01,42.1
23,竹東,2,一氧化碳,CO,ppm,2024-01-01,0.34
23,竹東,1,二氧化硫,SO2,ppb,2024-01-01,0.5
22,湖口,143,小時風速值,WS_HR,m/sec,2024-01-01,5
22,湖口,38,相對濕度,RH,%,2024-01-01,62
22,湖口,33,細懸浮微粒,PM2.5,μg/m3,2024-01-01,27.8
22,湖口,14,溫度,AMB_TEMP,℃,2024-01-01,16.8
22,湖口,10,風速,WIND_SPEED,m/sec,2024-01-01,5.3
22,湖口,7,二氧化氮,NO2,ppb,2024-01-01,5.9
22,湖口,6,一氧化氮,NO,ppb,2024-01-01,1.5
22,湖口,5,氮氧化物,NOx,ppb,2024-01-01,7.5
22,湖口,4,懸浮微粒,PM10,μg/m3,2024-01-01,46
22,湖口,3,臭氧,O3,ppb,2024-01-01,45.1
22,湖口,2,一氧化碳,CO,ppm,2024-01-01,0.35
